index,label
14923,0.0
14926,0.0
14942,0.0
14953,0.0
14966,0.0
14968,0.0
14981,1.0
15005,0.0
15006,0.0
15008,0.0
15028,1.0
15051,0.0
15059,1.0
15075,0.0
15082,1.0
15086,0.0
15091,1.0
15102,0.0
15105,1.0
15109,0.0
15111,0.0
15124,0.0
15134,1.0
15136,0.0
15142,1.0
15145,0.0
15147,1.0
15162,0.0
15169,0.0
15170,0.0
15186,0.0
15188,0.0
15192,0.0
15204,-1.0
15215,0.0
15216,-1.0
15223,0.0
15225,-1.0
15237,1.0
15266,0.0
15269,1.0
15271,0.0
15272,1.0
15284,0.0
15294,0.0
15296,0.0
15316,0.0
15324,0.0
15326,0.0
15331,0.0
15334,0.0
15335,0.0
15337,0.0
15342,0.0
15344,0.0
15345,0.0
15359,0.0
15364,0.0
15378,1.0
15396,0.0
15400,0.0
15413,0.0
15425,1.0
15429,0.0
15438,1.0
15440,0.0
15454,1.0
15469,0.0
15506,0.0
15507,0.0
15521,0.0
15532,0.0
15536,0.0
15537,0.0
15540,0.0
15550,-1.0
15551,0.0
15552,0.0
15566,0.0
15589,0.0
15593,0.0
15596,0.0
15605,0.0
15610,0.0
15613,0.0
15622,-1.0
15630,0.0
15632,-1.0
15648,0.0
15654,-1.0
15665,0.0
15673,0.0
15679,0.0
15694,0.0
15697,0.0
15711,0.0
15712,0.0
15713,0.0
15715,0.0
15716,0.0
15725,0.0
15747,0.0
15752,0.0
15753,0.0
15763,0.0
15764,0.0
15774,0.0
15778,0.0
15779,0.0
15787,0.0
15802,1.0
15825,0.0
15841,0.0
15848,0.0
15850,0.0
15872,0.0
15886,1.0
15896,0.0
15904,1.0
15924,0.0
15925,1.0
15926,0.0
15935,1.0
15940,0.0
15945,1.0
15953,0.0
15958,0.0
15960,0.0
15969,0.0
15970,0.0
15971,0.0
15974,0.0
15976,0.0
15977,0.0
15978,0.0
15983,0.0
15987,0.0
15988,0.0
15990,0.0
15992,0.0
16012,0.0
16013,0.0
16016,0.0
16025,0.0
16033,1.0
16047,0.0
16053,1.0
16070,0.0
16075,1.0
16077,0.0
16081,1.0
16083,0.0
16087,1.0
16102,0.0
16113,0.0
16114,0.0
16127,0.0
16128,0.0
16129,1.0
16135,0.0
16144,0.0
16149,0.0
16150,1.0
16155,0.0
16158,1.0
16172,0.0
16181,1.0
16198,-1.0
16200,0.0
16204,-1.0
16231,1.0
16257,0.0
16267,0.0
16272,-1.0
16273,0.0
16275,-1.0
16276,0.0
16279,-1.0
16280,0.0
16285,-1.0
16300,0.0
16302,-1.0
16307,0.0
16316,-1.0
16324,1.0
16332,0.0
16336,1.0
16360,0.0
16374,0.0
16380,0.0
16410,0.0
16420,0.0
16424,0.0
16444,0.0
16457,1.0
16464,0.0
16465,1.0
16472,0.0
16473,1.0
16474,0.0
16477,1.0
16478,0.0
16479,1.0
16490,0.0
16491,1.0
16503,0.0
16514,0.0
16515,-1.0
16520,0.0
16527,-1.0
16555,0.0
16564,0.0
16568,0.0
16571,0.0
16572,0.0
16584,0.0
16585,0.0
16594,-1.0
16615,0.0
16623,-1.0
16636,0.0
16639,0.0
16644,1.0
16667,-1.0
16692,1.0
16699,0.0
16700,1.0
16720,0.0
16722,1.0
16723,0.0
16726,0.0
16737,0.0
16756,0.0
16760,0.0
16763,0.0
16768,0.0
16775,0.0
16783,-1.0
16804,0.0
16817,-1.0
16830,0.0
16833,-1.0
16834,0.0
16837,-1.0
16846,0.0
16847,0.0
16848,0.0
16855,0.0
16863,0.0
16873,0.0
16876,0.0
16893,0.0
16911,0.0
16937,-1.0
16949,0.0
16973,0.0
16975,0.0
16984,0.0
16998,1.0
16999,0.0
17000,1.0
17001,0.0
17006,1.0
17020,0.0
17024,0.0
17046,0.0
17047,0.0
17048,0.0
17061,1.0
17062,0.0
17064,1.0
17075,0.0
17078,0.0
17081,0.0
17086,0.0
17088,0.0
17097,0.0
17105,0.0
17116,1.0
17117,0.0
17134,1.0
17157,0.0
17174,0.0
17178,0.0
17194,0.0
17208,0.0
17212,0.0
17220,0.0
17237,0.0
17246,0.0
17257,0.0
17266,0.0
17273,0.0
17275,0.0
17288,0.0
17315,0.0
17326,0.0
17335,-1.0
17336,0.0
17337,-1.0
17367,0.0
17368,0.0
17370,0.0
17376,0.0
17382,0.0
17383,0.0
17385,0.0
17404,0.0
17410,0.0
17424,0.0
17432,0.0
17435,0.0
17447,1.0
17450,0.0
17454,1.0
17456,0.0
17457,1.0
17468,0.0
17469,0.0
17470,0.0
17475,0.0
17476,0.0
17478,0.0
17488,-1.0
17495,0.0
17499,-1.0
17513,0.0
17516,-1.0
17517,0.0
17520,-1.0
17536,0.0
17545,0.0
17548,0.0
17568,0.0
17571,0.0
17577,0.0
17580,0.0
17590,0.0
17609,0.0
17620,0.0
17622,0.0
17630,0.0
17639,0.0
17650,0.0
17651,0.0
17652,0.0
17679,0.0
17685,-1.0
17687,0.0
17689,-1.0
17693,0.0
17706,0.0
17723,0.0
17753,0.0
17755,0.0
17766,0.0
17775,0.0
17778,0.0
17781,0.0
17791,0.0
17799,1.0
17800,0.0
17802,1.0
17814,0.0
17817,1.0
17836,0.0
17844,0.0
17849,0.0
17873,0.0
17879,0.0
17885,0.0
17886,0.0
17890,0.0
17892,0.0
17893,0.0
17894,0.0
17902,0.0
17921,0.0
17933,0.0
17960,0.0
17973,0.0
17978,0.0
17987,0.0
17993,0.0
17995,0.0
17996,0.0
17997,0.0
18005,0.0
18024,0.0
18025,0.0
18027,0.0
18028,0.0
18031,0.0
18032,0.0
18034,0.0
18039,0.0
18040,0.0
18052,0.0
18056,0.0
18073,0.0
18094,0.0
18099,0.0
18103,0.0
18107,0.0
18109,0.0
18118,0.0
18136,0.0
18140,0.0
18142,0.0
18150,0.0
18164,0.0
18173,0.0
18175,0.0
18176,0.0
18180,0.0
18191,0.0
18193,0.0
18195,0.0
18208,0.0
18215,0.0
18228,0.0
18245,0.0
18252,0.0
18253,0.0
18279,0.0
18281,0.0
18283,0.0
18288,0.0
18293,0.0
18306,0.0
18307,0.0
18312,0.0
18340,0.0
18349,-1.0
18363,0.0
18367,-1.0
18369,0.0
18397,0.0
18404,0.0
18408,0.0
18410,0.0
18443,0.0
18450,0.0
18459,0.0
18477,1.0
18483,0.0
18489,1.0
18504,0.0
18506,0.0
18512,0.0
18520,0.0
18521,0.0
18538,0.0
18541,0.0
18542,0.0
18544,0.0
18545,0.0
18557,0.0
18573,0.0
18576,0.0
18582,0.0
18599,0.0
18616,0.0
18617,0.0
18619,0.0
18626,0.0
18639,0.0
18642,0.0
18645,1.0
18646,0.0
18651,1.0
18671,0.0
18673,0.0
18675,0.0
18703,1.0
18719,0.0
18742,0.0
18744,0.0
18748,0.0
18749,0.0
18761,0.0
18762,0.0
18763,0.0
18767,0.0
18769,0.0
18786,0.0
18788,0.0
18791,0.0
18793,0.0
18798,0.0
18800,0.0
18812,0.0
18821,0.0
18827,0.0
18832,0.0
18843,0.0
18852,0.0
18854,0.0
18855,0.0
18856,0.0
18865,0.0
18875,0.0
18884,0.0
18908,0.0
18911,0.0
18915,0.0
18927,0.0
18955,0.0
18966,0.0
18967,0.0
18968,0.0
18988,0.0
19012,0.0
19014,-1.0
19015,0.0
19021,-1.0
19041,0.0
19044,0.0
19055,1.0
19111,0.0
19138,0.0
19149,0.0
19153,0.0
19155,0.0
19172,0.0
19175,0.0
19180,0.0
19189,0.0
19196,0.0
19202,0.0
19217,0.0
19225,0.0
19229,0.0
19233,0.0
19235,0.0
19244,0.0
19256,0.0
19263,0.0
19264,0.0
19276,0.0
19283,0.0
19290,0.0
19298,0.0
19300,0.0
19318,0.0
19324,0.0
19326,0.0
19348,0.0
19359,0.0
19366,0.0
19373,0.0
19380,0.0
19390,0.0
19394,-1.0
19410,0.0
19422,-1.0
19436,0.0
19456,0.0
19460,0.0
19479,0.0
19480,0.0
19491,0.0
19505,0.0
19524,0.0
19529,0.0
19538,0.0
19542,0.0
19547,0.0
19551,0.0
19552,0.0
19553,0.0
19559,0.0
19571,0.0
19582,0.0
19588,0.0
19596,0.0
19604,0.0
19606,0.0
19607,0.0
19609,0.0
19610,0.0
19626,0.0
19627,0.0
19637,0.0
19638,0.0
19650,-1.0
19651,0.0
19653,-1.0
19684,0.0
19689,0.0
19692,0.0
19711,-1.0
19715,0.0
19722,-1.0
19726,0.0
19732,-1.0
19748,0.0
19756,-1.0
19757,0.0
19759,0.0
19767,0.0
19799,-1.0
19807,0.0
19808,-1.0
19829,1.0
19843,0.0
19847,0.0
19850,0.0
19866,1.0
19871,0.0
19879,1.0
19893,0.0
19907,0.0
19912,0.0
19923,0.0
19937,-1.0
19963,0.0
19964,0.0
19974,0.0
19993,0.0
19999,0.0
20017,0.0
20026,0.0
20032,0.0
20033,0.0
20034,0.0
20044,0.0
20056,0.0
20065,0.0
20076,0.0
20079,0.0
20084,0.0
20085,0.0
20087,0.0
20099,0.0
20114,0.0
20141,0.0
20155,0.0
20168,0.0
20171,0.0
20182,0.0
20188,0.0
20190,0.0
20194,0.0
20202,0.0
20219,0.0
20223,0.0
20224,0.0
20225,0.0
20228,0.0
20233,0.0
20236,0.0
20237,0.0
20251,0.0
20254,0.0
20261,0.0
20264,0.0
20273,0.0
20281,0.0
20282,0.0
20298,0.0
20299,0.0
20302,0.0
20324,-1.0
20335,0.0
20342,0.0
20352,0.0
20361,0.0
20372,1.0
20384,0.0
20385,1.0
20399,0.0
20432,0.0
20436,0.0
20438,0.0
20442,0.0
20460,1.0
20465,0.0
20469,1.0
20472,0.0
20475,1.0
20498,0.0
20522,0.0
20523,0.0
20524,0.0
20531,0.0
20539,0.0
20553,0.0
20559,0.0
20568,0.0
20569,0.0
20585,0.0
20600,0.0
20620,0.0
20621,0.0
20623,0.0
20629,0.0
20633,0.0
20644,0.0
20645,0.0
20647,0.0
20657,0.0
20682,0.0
20683,0.0
20685,0.0
20687,0.0
20688,0.0
20699,0.0
20706,0.0
20717,0.0
20720,0.0
20730,0.0
20741,0.0
20747,0.0
20759,1.0
20775,0.0
20801,0.0
20812,0.0
20830,1.0
20841,0.0
20849,1.0
20860,0.0
20870,0.0
20883,-1.0
20913,0.0
20916,0.0
20919,0.0
20921,0.0
20922,0.0
20929,0.0
20934,1.0
20952,0.0
20964,0.0
20969,0.0
20980,0.0
20988,0.0
20994,1.0
20998,0.0
21006,1.0
21007,0.0
21012,1.0
21032,0.0
21033,0.0
21040,0.0
21054,0.0
21055,0.0
21057,0.0
21059,0.0
21066,0.0
21067,0.0
21079,0.0
21084,0.0
21087,0.0
21104,0.0
21110,0.0
21111,0.0
21113,0.0
21118,0.0
21128,0.0
21132,0.0
21137,0.0
21147,-1.0
21161,0.0
21176,0.0
21178,0.0
21195,0.0
21196,0.0
21197,0.0
21198,0.0
21204,0.0
21205,0.0
21206,0.0
21208,0.0
21220,-1.0
21229,0.0
21230,-1.0
21235,0.0
21236,0.0
21255,0.0
21262,0.0
21265,0.0
21269,0.0
21271,0.0
21283,0.0
21292,0.0
21295,0.0
21298,1.0
21308,0.0
21311,0.0
21337,0.0
21343,1.0
21361,0.0
21378,0.0
21389,0.0
21411,0.0
21414,0.0
21416,0.0
21418,0.0
21419,0.0
21420,0.0
21421,0.0
21428,0.0
21447,0.0
21460,0.0
21468,0.0
21476,0.0
21482,0.0
21498,0.0
21501,0.0
21502,0.0
21519,0.0
21521,0.0
21524,0.0
21528,0.0
21529,0.0
21532,0.0
21539,1.0
21571,0.0
21584,0.0
21589,0.0
21619,0.0
21620,0.0
21628,0.0
21656,0.0
21666,0.0
21668,0.0
21685,1.0
21691,0.0
21692,1.0
21693,0.0
21697,1.0
21698,0.0
21699,1.0
21718,0.0
21722,0.0
21723,0.0
21744,0.0
21746,0.0
21758,0.0
21760,0.0
21761,0.0
21768,0.0
21772,0.0
21788,0.0
21811,0.0
21825,0.0
21833,0.0
21839,0.0
21843,0.0
21845,0.0
21851,1.0
21868,0.0
21874,0.0
21887,-1.0
21911,0.0
21945,0.0
21961,0.0
21985,0.0
21988,0.0
21989,0.0
21997,0.0
21999,-1.0
22009,0.0
22011,-1.0
22021,0.0
22023,-1.0
22024,0.0
22025,-1.0
22031,0.0
22036,-1.0
22043,0.0
22045,-1.0
22052,0.0
22053,-1.0
22054,0.0
22055,-1.0
22056,0.0
22060,-1.0
22069,0.0
22070,0.0
22072,0.0
22091,0.0
22094,0.0
22099,0.0
22108,0.0
22111,0.0
22114,0.0
22128,0.0
22136,0.0
22140,0.0
22144,0.0
22146,0.0
22152,0.0
22158,0.0
22163,0.0
22190,0.0
22212,0.0
22224,0.0
22235,1.0
22257,0.0
22269,0.0
22273,-1.0
22282,0.0
22286,-1.0
22294,0.0
22296,-1.0
22299,0.0
22301,-1.0
22317,0.0
22322,-1.0
22341,0.0
22372,0.0
22376,0.0
22380,-1.0
22394,0.0
22395,-1.0
22400,0.0
22406,-1.0
22424,0.0
22425,-1.0
22427,0.0
22428,0.0
22432,0.0
22447,0.0
22448,0.0
22461,0.0
22464,0.0
22466,0.0
22469,0.0
22474,-1.0
22481,0.0
22497,-1.0
22498,0.0
22501,-1.0
22515,1.0
22537,0.0
22540,0.0
22548,0.0
22562,1.0
22575,0.0
22578,1.0
22596,0.0
22605,0.0
22610,-1.0
22634,0.0
22638,0.0
22639,0.0
22653,-1.0
22672,1.0
22677,0.0
22679,1.0
22697,0.0
22701,0.0
22705,0.0
22725,0.0
22727,0.0
22739,0.0
22746,0.0
22757,0.0
22770,-1.0
22783,0.0
22788,-1.0
22797,0.0
22806,0.0
22807,0.0
22821,0.0
22823,1.0
22829,0.0
22830,1.0
22831,0.0
22839,1.0
22860,0.0
22862,0.0
22863,0.0
22905,1.0
22921,0.0
22923,0.0
22928,0.0
22940,0.0
22946,0.0
22964,0.0
22969,0.0
22973,0.0
22984,0.0
22994,1.0
22995,0.0
22998,1.0
23001,0.0
23003,1.0
23004,0.0
23005,1.0
23031,0.0
23039,0.0
23040,0.0
23056,0.0
23062,0.0
23069,0.0
23078,-1.0
23085,0.0
23086,-1.0
23090,0.0
23092,-1.0
23098,0.0
23102,-1.0
23118,0.0
23135,0.0
23136,0.0
23139,0.0
23146,0.0
23152,0.0
23154,0.0
23171,-1.0
23184,0.0
23186,0.0
23187,0.0
23204,0.0
23210,0.0
23217,0.0
23224,0.0
23227,0.0
23241,1.0
23243,0.0
23250,1.0
23263,0.0
23264,0.0
23269,0.0
23294,0.0
23302,0.0
23304,0.0
23317,-1.0
23335,0.0
23340,-1.0
23341,0.0
23349,-1.0
23365,0.0
23376,0.0
23377,1.0
23413,0.0
23414,1.0
23415,0.0
23425,1.0
23436,0.0
23464,0.0
23470,0.0
23472,0.0
23474,0.0
23484,0.0
23487,0.0
23492,0.0
23498,0.0
23502,0.0
23505,0.0
23506,0.0
23513,0.0
23528,0.0
23532,0.0
23540,1.0
23545,0.0
23549,1.0
23550,0.0
23553,1.0
23580,0.0
23581,0.0
23587,0.0
23607,0.0
23616,0.0
23624,0.0
23634,0.0
23637,0.0
23646,0.0
23649,0.0
23657,0.0
23673,0.0
23675,0.0
23686,0.0
23702,0.0
23703,0.0
23709,0.0
23719,1.0
23741,0.0
23745,1.0
23746,0.0
23755,1.0
23756,0.0
23759,1.0
23773,0.0
23809,0.0
23815,-1.0
23827,0.0
23835,0.0
23837,0.0
23852,0.0
23853,0.0
23859,0.0
23869,1.0
23886,0.0
23891,1.0
23896,0.0
23901,1.0
23909,0.0
23910,1.0
23919,0.0
23920,0.0
23928,0.0
23930,0.0
23931,0.0
23964,0.0
23978,0.0
23984,1.0
24007,0.0
24012,0.0
24017,0.0
24030,0.0
24035,0.0
24043,0.0
24048,0.0
24057,0.0
24065,-1.0
24066,0.0
24070,-1.0
24072,0.0
24073,-1.0
24088,0.0
24090,0.0
24104,0.0
24139,0.0
24146,0.0
24147,-1.0
24151,0.0
24156,-1.0
24160,0.0
24166,-1.0
24176,0.0
24178,0.0
24186,0.0
24189,0.0
24190,0.0
24213,0.0
24223,1.0
24247,0.0
24251,0.0
24253,0.0
24262,0.0
24271,0.0
24274,0.0
24276,0.0
24303,0.0
24314,0.0
24321,0.0
24326,0.0
24348,1.0
24358,0.0
24359,1.0
24379,-1.0
24399,0.0
24428,0.0
24431,0.0
24442,0.0
24444,0.0
24445,0.0
24474,0.0
24483,0.0
24486,0.0
24497,0.0
24510,0.0
24522,0.0
24538,0.0
24540,0.0
24550,0.0
24557,0.0
24558,0.0
24566,-1.0
24579,0.0
24591,-1.0
24612,0.0
24628,0.0
24630,0.0
24638,0.0
24641,0.0
24646,0.0
24648,0.0
24654,0.0
24657,0.0
24663,0.0
24694,1.0
24715,0.0
24719,0.0
24720,0.0
24738,0.0
24740,0.0
24743,0.0
24744,0.0
24753,0.0
24768,0.0
24769,0.0
24770,0.0
24787,0.0
24796,0.0
24805,0.0
24811,0.0
24814,0.0
24816,0.0
24821,0.0
24835,0.0
24852,0.0
24877,0.0
24890,0.0
24891,-1.0
24919,0.0
24926,0.0
24929,0.0
24952,0.0
24957,0.0
24958,0.0
24959,0.0
24960,0.0
24966,0.0
24981,0.0
24982,0.0
24986,0.0
24998,0.0
25014,0.0
25017,0.0
25019,0.0
25025,0.0
25027,0.0
25031,0.0
25043,0.0
25054,0.0
25057,0.0
25061,0.0
25062,0.0
25068,0.0
25070,0.0
25072,0.0
25085,0.0
25100,0.0
25102,0.0
25109,0.0
25135,0.0
25138,0.0
25145,0.0
25149,0.0
25162,0.0
25178,0.0
25180,0.0
25181,0.0
25204,0.0
25207,0.0
25209,0.0
25233,0.0
25238,0.0
25239,0.0
25256,0.0
25283,0.0
25284,0.0
25288,0.0
25310,0.0
25311,0.0
25312,0.0
25326,0.0
25336,0.0
25349,0.0
25358,0.0
25361,0.0
25367,0.0
25369,0.0
25370,0.0
25387,0.0
25402,0.0
25412,0.0
25413,0.0
25414,0.0
25415,0.0
25421,0.0
25423,0.0
25424,0.0
25427,0.0
25439,0.0
25472,0.0
25480,0.0
25493,0.0
25496,0.0
25497,0.0
25512,0.0
25526,0.0
25536,0.0
25539,0.0
25545,0.0
25561,0.0
25562,0.0
25563,0.0
25585,0.0
25598,0.0
25608,0.0
25614,0.0
25631,0.0
25638,0.0
25643,0.0
25647,0.0
25648,1.0
25649,0.0
25652,1.0
25653,0.0
25655,1.0
25665,0.0
25671,1.0
25681,0.0
25688,1.0
25696,0.0
25697,1.0
25699,0.0
25700,1.0
25703,0.0
25704,0.0
25714,0.0
25726,0.0
25728,0.0
25742,0.0
25759,0.0
25773,1.0
25784,0.0
25790,1.0
25807,0.0
25811,0.0
25821,0.0
25827,0.0
25832,-1.0
25833,0.0
25836,0.0
25849,0.0
25855,0.0
25856,0.0
25877,0.0
25881,0.0
25882,0.0
25897,1.0
25904,0.0
25907,1.0
25926,0.0
25927,0.0
25928,0.0
25941,0.0
25948,0.0
25975,0.0
25980,0.0
25981,0.0
25993,0.0
25997,0.0
26001,0.0
26019,0.0
26034,0.0
26049,0.0
26050,-1.0
26072,0.0
26074,0.0
26075,0.0
26100,0.0
26110,0.0
26114,0.0
26115,0.0
26125,0.0
26131,0.0
26132,0.0
26136,0.0
26140,0.0
26144,0.0
26150,0.0
26162,0.0
26163,0.0
26165,0.0
26166,0.0
26171,0.0
26175,0.0
26183,0.0
26187,0.0
26188,0.0
26193,0.0
26200,0.0
26215,-1.0
26238,0.0
26239,0.0
26249,0.0
26255,0.0
26256,0.0
26259,0.0
26261,0.0
26286,0.0
26287,0.0
26288,0.0
26291,0.0
26294,0.0
26318,0.0
26338,0.0
26350,0.0
26360,0.0
26363,0.0
26374,0.0
26406,0.0
26433,0.0
26441,0.0
26442,0.0
26445,0.0
26446,0.0
26453,0.0
26477,0.0
26479,0.0
26480,0.0
26486,0.0
26490,0.0
26496,0.0
26502,0.0
26505,0.0
26512,0.0
26517,0.0
26524,0.0
26527,0.0
26531,0.0
26540,0.0
26548,0.0
26556,0.0
26565,-1.0
26567,0.0
26571,-1.0
26572,0.0
26574,-1.0
26595,0.0
26605,-1.0
26607,0.0
26611,-1.0
26620,0.0
26623,0.0
26629,0.0
26651,0.0
26654,0.0
26656,0.0
26662,0.0
26665,0.0
26671,0.0
26698,0.0
26711,0.0
26725,0.0
26736,0.0
26738,0.0
26742,0.0
26746,0.0
26748,0.0
26765,0.0
26769,0.0
26774,0.0
26781,0.0
26784,0.0
26801,0.0
26803,0.0
26804,0.0
26805,0.0
26806,0.0
26819,0.0
26820,0.0
26822,0.0
26831,0.0
26841,0.0
26843,0.0
26849,0.0
26862,1.0
26886,0.0
26890,0.0
26892,0.0
26898,0.0
26902,0.0
26909,0.0
26910,0.0
26918,0.0
26932,0.0
26953,0.0
26964,0.0
26965,0.0
26973,0.0
26981,0.0
26990,0.0
26994,0.0
27002,0.0
27026,0.0
27028,0.0
27029,0.0
27039,0.0
27052,0.0
27083,0.0
27089,0.0
27095,0.0
27096,0.0
27097,0.0
27107,0.0
27131,0.0
27145,0.0
27150,0.0
27156,0.0
27159,0.0
27168,0.0
27171,0.0
27176,0.0
27182,0.0
27191,0.0
27207,0.0
27232,0.0
27240,0.0
27243,0.0
27251,0.0
27261,0.0
27267,0.0
27270,0.0
27286,0.0
27298,0.0
27301,0.0
27308,0.0
27328,0.0
27330,0.0
27343,0.0
27348,0.0
27359,0.0
27362,0.0
27372,0.0
27381,0.0
27385,0.0
27388,0.0
27394,0.0
27420,0.0
27441,0.0
27452,1.0
27464,0.0
27474,0.0
27482,0.0
27490,0.0
27497,0.0
27522,0.0
27523,0.0
27527,0.0
27531,0.0
27537,0.0
27540,0.0
27541,0.0
27542,0.0
27549,0.0
27560,0.0
27580,0.0
27587,0.0
27590,0.0
27594,0.0
27597,0.0
27599,0.0
27604,0.0
27616,0.0
27620,0.0
27636,0.0
27644,0.0
27651,0.0
27653,0.0
27656,0.0
27657,0.0
27664,0.0
27665,0.0
27669,0.0
27670,0.0
27672,0.0
27673,0.0
27692,0.0
27693,0.0
27698,0.0
27703,0.0
27705,0.0
27713,1.0
27728,0.0
27738,1.0
27739,0.0
27740,1.0
27747,0.0
27754,1.0
27760,0.0
27763,1.0
27776,0.0
27787,0.0
27788,0.0
27792,0.0
27798,0.0
27820,0.0
27831,0.0
27834,0.0
27845,0.0
27848,0.0
27853,0.0
27867,0.0
27879,0.0
27881,1.0
27887,0.0
27894,1.0
27919,0.0
27922,0.0
27924,0.0
27942,0.0
27951,0.0
27957,0.0
27966,0.0
27968,0.0
27970,0.0
27980,0.0
27981,0.0
27982,0.0
27995,0.0
28000,0.0
28008,0.0
28029,0.0
28038,0.0
28056,0.0
28066,0.0
28072,0.0
28090,0.0
28091,1.0
28093,0.0
28100,1.0
28132,0.0
28133,0.0
28139,0.0
28161,0.0
28162,0.0
28185,0.0
28205,0.0
28206,0.0
28211,0.0
28219,0.0
28221,0.0
28227,0.0
28230,0.0
28231,0.0
28238,0.0
28240,0.0
28242,0.0
28249,0.0
28262,0.0
28263,1.0
28279,0.0
28286,0.0
28290,0.0
28292,0.0
28309,0.0
28326,0.0
28329,0.0
28342,0.0
28344,0.0
28348,0.0
28356,0.0
28357,1.0
28363,0.0
28365,1.0
28369,0.0
28375,1.0
28399,0.0
28400,1.0
28401,0.0
28411,1.0
28422,0.0
28427,0.0
28429,0.0
28432,0.0
28436,0.0
28450,1.0
28452,0.0
28461,1.0
28469,0.0
28474,1.0
28493,0.0
28496,0.0
28498,0.0
28511,0.0
28512,0.0
28535,0.0
28544,0.0
28548,0.0
28558,0.0
28569,0.0
28570,0.0
28572,0.0
28573,0.0
28574,1.0
28587,0.0
28600,0.0
28607,-1.0
28636,0.0
28649,0.0
28652,1.0
28655,0.0
28657,1.0
28672,0.0
28674,1.0
28688,0.0
28691,1.0
28692,0.0
28696,1.0
28701,0.0
28712,1.0
28719,0.0
28723,0.0
28738,0.0
28765,0.0
28774,0.0
28777,0.0
28784,0.0
28790,0.0
28800,0.0
28805,0.0
28806,0.0
28815,0.0
28817,0.0
28825,0.0
28827,0.0
28834,0.0
28852,0.0
28854,0.0
28860,0.0
28862,0.0
28863,0.0
28870,0.0
28884,0.0
28885,0.0
28887,0.0
28902,0.0
28910,-1.0
28920,0.0
28922,0.0
28937,0.0
28957,0.0
28959,0.0
28960,0.0
28968,0.0
28975,0.0
28988,1.0
29012,0.0
29017,0.0
29025,0.0
29029,0.0
29037,0.0
29061,0.0
29063,0.0
29065,0.0
29066,0.0
29069,0.0
29075,0.0
29082,0.0
29094,0.0
29103,1.0
29132,0.0
29133,0.0
29136,0.0
29165,0.0
29172,0.0
29180,0.0
29191,0.0
29206,0.0
29212,0.0
29217,0.0
29223,0.0
29232,0.0
29235,0.0
29237,0.0
29263,0.0
29272,0.0
29274,0.0
29290,1.0
29321,0.0
29324,1.0
29335,0.0
29344,1.0
29357,0.0
29359,0.0
29366,0.0
29380,0.0
29383,0.0
29390,0.0
29393,0.0
29395,0.0
29396,0.0
29411,1.0
29417,0.0
29421,1.0
29435,0.0
29443,0.0
29451,0.0
29469,0.0
29480,0.0
29485,1.0
29486,0.0
29487,1.0
29489,0.0
29497,1.0
29498,0.0
29499,1.0
29518,0.0
29523,1.0
29525,0.0
29526,0.0
29532,-1.0
29533,0.0
29534,-1.0
29560,1.0
29563,0.0
29565,1.0
29567,0.0
29568,1.0
29574,0.0
29579,1.0
29602,0.0
29612,1.0
29613,0.0
29614,1.0
29624,0.0
29630,1.0
29638,0.0
29639,0.0
29641,0.0
29651,0.0
29660,0.0
29675,0.0
29682,-1.0
29687,0.0
29688,-1.0
29691,0.0
29693,-1.0
29696,0.0
29700,-1.0
29723,0.0
29726,-1.0
29732,1.0
29750,0.0
29755,1.0
29758,0.0
29759,1.0
29760,0.0
29768,1.0
29795,0.0
29796,0.0
29797,-1.0
29799,0.0
29804,-1.0
29805,0.0
29806,-1.0
29832,0.0
29839,0.0
29841,0.0
29851,-1.0
29859,0.0
29861,0.0
29870,1.0
29885,0.0
29889,0.0
29898,0.0
29904,0.0
29910,0.0
29913,0.0
29918,-1.0
29921,0.0
29924,-1.0
29944,0.0
29945,-1.0
29947,0.0
29956,-1.0
29960,0.0
29962,-1.0
29973,0.0
29976,0.0
29981,1.0
30002,0.0
30007,0.0
30011,0.0
30019,1.0
30025,0.0
30029,1.0
30038,0.0
30048,1.0
30059,0.0
30062,0.0
30067,-1.0
30084,0.0
30086,0.0
30089,0.0
30100,0.0
30117,1.0
30150,0.0
30154,0.0
30162,-1.0
30179,0.0
30181,0.0
30183,0.0
30194,0.0
30206,0.0
30208,0.0
30216,1.0
30231,0.0
30237,1.0
30239,0.0
30246,1.0
30257,0.0
30258,1.0
30259,0.0
30260,1.0
30273,0.0
30280,0.0
30285,0.0
30287,0.0
30293,0.0
30310,1.0
30313,0.0
30318,1.0
30319,0.0
30320,1.0
30332,0.0
30337,1.0
30355,-1.0
30370,1.0
30374,0.0
30382,1.0
30389,0.0
30390,1.0
30418,-1.0
30456,1.0
30457,0.0
30462,1.0
30477,0.0
30480,0.0
30484,0.0
30494,0.0
30495,0.0
30498,0.0
30499,0.0
30502,0.0
30504,0.0
30507,0.0
30511,0.0
30521,0.0
30522,0.0
30526,0.0
30543,0.0
30562,0.0
30576,0.0
30579,1.0
30587,0.0
30589,1.0
30590,0.0
30599,1.0
30616,0.0
30620,0.0
30624,0.0
30655,1.0
30676,0.0
30685,0.0
30687,0.0
30691,0.0
30692,-1.0
30707,0.0
30718,-1.0
30740,0.0
30746,-1.0
30758,0.0
30759,0.0
30760,0.0
30764,0.0
30765,0.0
30782,-1.0
30793,0.0
30801,-1.0
30805,0.0
30810,-1.0
30826,0.0
30838,0.0
30841,0.0
30849,-1.0
30852,0.0
30856,-1.0
30859,0.0
30862,-1.0
30874,1.0
